,organization,organizationId,issueId,totNbrOfComments,nbrOfComments
24494,hortonworks,12.0,17992.0,5.0,5.0
24495,hortonworks,12.0,17993.0,4.0,4.0
24496,hortonworks,12.0,17994.0,4.0,4.0
24497,hortonworks,12.0,17995.0,5.0,4.0
24498,hortonworks,12.0,17996.0,1.0,1.0
24499,hortonworks,12.0,17997.0,3.0,2.0
24500,hortonworks,12.0,17998.0,4.0,4.0
24501,hortonworks,12.0,17999.0,2.0,1.0
24502,hortonworks,12.0,18000.0,27.0,16.0
24503,hortonworks,12.0,18001.0,2.0,2.0
24504,hortonworks,12.0,18002.0,5.0,5.0
24505,hortonworks,12.0,18003.0,5.0,1.0
24506,hortonworks,12.0,18004.0,4.0,1.0
24507,hortonworks,12.0,18005.0,4.0,1.0
24508,hortonworks,12.0,18006.0,4.0,4.0
24509,hortonworks,12.0,18007.0,5.0,5.0
24510,hortonworks,12.0,18008.0,5.0,2.0
24511,hortonworks,12.0,18009.0,15.0,4.0
24512,hortonworks,12.0,18010.0,11.0,2.0
24513,hortonworks,12.0,18011.0,4.0,4.0
24514,hortonworks,12.0,18012.0,17.0,5.0
24515,hortonworks,12.0,18013.0,3.0,1.0
24516,hortonworks,12.0,18014.0,15.0,4.0
24517,hortonworks,12.0,18015.0,8.0,2.0
24518,hortonworks,12.0,18016.0,1.0,1.0
24519,hortonworks,12.0,18017.0,9.0,3.0
24520,hortonworks,12.0,18019.0,3.0,2.0
24521,hortonworks,12.0,18020.0,32.0,3.0
24522,hortonworks,12.0,18023.0,5.0,3.0
24523,hortonworks,12.0,18024.0,16.0,10.0
24524,hortonworks,12.0,18025.0,4.0,4.0
24525,hortonworks,12.0,18026.0,8.0,5.0
24526,hortonworks,12.0,18027.0,4.0,1.0
24527,hortonworks,12.0,18028.0,4.0,4.0
24528,hortonworks,12.0,18029.0,6.0,5.0
24529,hortonworks,12.0,18030.0,3.0,2.0
24530,hortonworks,12.0,18031.0,2.0,2.0
24531,hortonworks,12.0,18032.0,18.0,3.0
24532,hortonworks,12.0,18034.0,2.0,1.0
24533,hortonworks,12.0,18035.0,25.0,3.0
24534,hortonworks,12.0,18037.0,3.0,2.0
24535,hortonworks,12.0,18038.0,7.0,1.0
24536,hortonworks,12.0,18040.0,26.0,15.0
24537,hortonworks,12.0,18041.0,6.0,1.0
24538,hortonworks,12.0,18042.0,42.0,1.0
24539,hortonworks,12.0,18044.0,14.0,2.0
24540,hortonworks,12.0,18046.0,18.0,11.0
24541,hortonworks,12.0,18047.0,11.0,1.0
24542,hortonworks,12.0,18049.0,9.0,3.0
24543,hortonworks,12.0,18050.0,6.0,1.0
24544,hortonworks,12.0,18051.0,4.0,3.0
24545,hortonworks,12.0,18052.0,5.0,2.0
24546,hortonworks,12.0,18053.0,16.0,3.0
24547,hortonworks,12.0,18055.0,49.0,4.0
24548,hortonworks,12.0,18056.0,18.0,4.0
24549,hortonworks,12.0,18057.0,48.0,9.0
24550,hortonworks,12.0,18060.0,14.0,1.0
24551,hortonworks,12.0,18061.0,16.0,6.0
24552,hortonworks,12.0,18062.0,3.0,2.0
24553,hortonworks,12.0,18064.0,8.0,8.0
24554,hortonworks,12.0,18065.0,3.0,1.0
24555,hortonworks,12.0,18066.0,19.0,13.0
24556,hortonworks,12.0,18068.0,34.0,8.0
24557,hortonworks,12.0,18069.0,29.0,12.0
24558,hortonworks,12.0,18070.0,9.0,5.0
24559,hortonworks,12.0,18071.0,42.0,1.0
24560,hortonworks,12.0,18072.0,7.0,2.0
24561,hortonworks,12.0,18073.0,9.0,2.0
24562,hortonworks,12.0,18076.0,38.0,3.0
24563,hortonworks,12.0,18077.0,8.0,6.0
24564,hortonworks,12.0,18078.0,4.0,1.0
24565,hortonworks,12.0,18085.0,35.0,2.0
24566,hortonworks,12.0,18086.0,16.0,15.0
24567,hortonworks,12.0,18088.0,2.0,1.0
24568,hortonworks,12.0,18091.0,10.0,4.0
24569,hortonworks,12.0,18093.0,15.0,5.0
24570,hortonworks,12.0,18094.0,17.0,1.0
24571,hortonworks,12.0,18095.0,25.0,2.0
24572,hortonworks,12.0,18098.0,14.0,6.0
24573,hortonworks,12.0,18100.0,20.0,14.0
24574,hortonworks,12.0,18102.0,18.0,9.0
24575,hortonworks,12.0,18103.0,13.0,5.0
24576,hortonworks,12.0,18104.0,13.0,8.0
24577,hortonworks,12.0,18105.0,15.0,6.0
24578,hortonworks,12.0,18107.0,10.0,2.0
24579,hortonworks,12.0,18109.0,61.0,32.0
24580,hortonworks,12.0,18110.0,12.0,4.0
24581,hortonworks,12.0,18113.0,6.0,1.0
24582,hortonworks,12.0,18114.0,6.0,2.0
24583,hortonworks,12.0,18115.0,10.0,3.0
24584,hortonworks,12.0,18116.0,18.0,11.0
24585,hortonworks,12.0,18118.0,19.0,13.0
24586,hortonworks,12.0,18122.0,27.0,6.0
24587,hortonworks,12.0,18124.0,8.0,3.0
24588,hortonworks,12.0,18125.0,19.0,3.0
24589,hortonworks,12.0,18128.0,15.0,6.0
24590,hortonworks,12.0,18129.0,7.0,1.0
24591,hortonworks,12.0,18130.0,6.0,1.0
24592,hortonworks,12.0,18131.0,1.0,1.0
24593,hortonworks,12.0,18132.0,2.0,2.0
24594,hortonworks,12.0,18136.0,20.0,1.0
24595,hortonworks,12.0,18140.0,10.0,3.0
24596,hortonworks,12.0,18142.0,24.0,15.0
24597,hortonworks,12.0,18147.0,16.0,3.0
24598,hortonworks,12.0,18149.0,17.0,1.0
24599,hortonworks,12.0,18150.0,5.0,1.0
24600,hortonworks,12.0,18151.0,4.0,3.0
24601,hortonworks,12.0,18152.0,7.0,5.0
24602,hortonworks,12.0,18153.0,35.0,7.0
24603,hortonworks,12.0,18156.0,9.0,2.0
24604,hortonworks,12.0,18157.0,7.0,1.0
24605,hortonworks,12.0,18159.0,6.0,1.0
24606,hortonworks,12.0,18164.0,6.0,1.0
24607,hortonworks,12.0,18167.0,17.0,11.0
24608,hortonworks,12.0,18168.0,8.0,5.0
24609,hortonworks,12.0,18170.0,3.0,3.0
24610,hortonworks,12.0,18172.0,3.0,3.0
24611,hortonworks,12.0,18173.0,3.0,2.0
24612,hortonworks,12.0,18174.0,14.0,1.0
24613,hortonworks,12.0,18175.0,4.0,4.0
24614,hortonworks,12.0,18176.0,4.0,3.0
24615,hortonworks,12.0,18177.0,9.0,2.0
24616,hortonworks,12.0,18178.0,2.0,2.0
24617,hortonworks,12.0,18179.0,6.0,5.0
24618,hortonworks,12.0,18180.0,21.0,5.0
24619,hortonworks,12.0,18182.0,10.0,2.0
24620,hortonworks,12.0,18183.0,17.0,1.0
24621,hortonworks,12.0,18186.0,19.0,12.0
24622,hortonworks,12.0,18187.0,17.0,3.0
24623,hortonworks,12.0,18188.0,31.0,14.0
24624,hortonworks,12.0,18190.0,9.0,3.0
24625,hortonworks,12.0,18192.0,16.0,3.0
24626,hortonworks,12.0,18195.0,9.0,5.0
24627,hortonworks,12.0,18196.0,7.0,1.0
24628,hortonworks,12.0,18197.0,5.0,2.0
24629,hortonworks,12.0,18198.0,19.0,2.0
24630,hortonworks,12.0,18200.0,9.0,5.0
24631,hortonworks,12.0,18201.0,30.0,4.0
24632,hortonworks,12.0,18202.0,10.0,7.0
24633,hortonworks,12.0,18203.0,32.0,16.0
24634,hortonworks,12.0,18205.0,20.0,7.0
24635,hortonworks,12.0,18207.0,20.0,3.0
24636,hortonworks,12.0,18209.0,21.0,1.0
24637,hortonworks,12.0,18212.0,7.0,3.0
24638,hortonworks,12.0,18214.0,13.0,3.0
24639,hortonworks,12.0,18215.0,6.0,1.0
24640,hortonworks,12.0,18216.0,13.0,5.0
24641,hortonworks,12.0,18218.0,10.0,4.0
24642,hortonworks,12.0,18219.0,7.0,3.0
24643,hortonworks,12.0,18220.0,3.0,2.0
24644,hortonworks,12.0,18221.0,58.0,28.0
24645,hortonworks,12.0,18223.0,13.0,2.0
24646,hortonworks,12.0,18231.0,17.0,3.0
24647,hortonworks,12.0,18233.0,33.0,8.0
24648,hortonworks,12.0,18234.0,25.0,16.0
24649,hortonworks,12.0,18235.0,32.0,1.0
24650,hortonworks,12.0,18236.0,36.0,7.0
24651,hortonworks,12.0,18237.0,29.0,13.0
24652,hortonworks,12.0,18238.0,2.0,1.0
24653,hortonworks,12.0,18240.0,15.0,1.0
24654,hortonworks,12.0,18241.0,16.0,4.0
24655,hortonworks,12.0,18242.0,13.0,9.0
24656,hortonworks,12.0,18243.0,25.0,7.0
24657,hortonworks,12.0,18245.0,20.0,1.0
24658,hortonworks,12.0,18247.0,12.0,3.0
24659,hortonworks,12.0,18250.0,19.0,5.0
24660,hortonworks,12.0,18251.0,19.0,4.0
24661,hortonworks,12.0,18253.0,12.0,4.0
24662,hortonworks,12.0,18254.0,45.0,7.0
24663,hortonworks,12.0,18255.0,4.0,2.0
24664,hortonworks,12.0,18256.0,1.0,1.0
24665,hortonworks,12.0,18258.0,63.0,12.0
24666,hortonworks,12.0,18259.0,4.0,1.0
24667,hortonworks,12.0,18260.0,25.0,2.0
24668,hortonworks,12.0,18265.0,13.0,1.0
24669,hortonworks,12.0,18266.0,9.0,3.0
24670,hortonworks,12.0,18268.0,9.0,3.0
24671,hortonworks,12.0,18269.0,10.0,2.0
24672,hortonworks,12.0,18274.0,11.0,2.0
24673,hortonworks,12.0,18277.0,8.0,3.0
24674,hortonworks,12.0,18279.0,6.0,1.0
24675,hortonworks,12.0,18285.0,10.0,1.0
24676,hortonworks,12.0,18286.0,10.0,2.0
24677,hortonworks,12.0,18287.0,8.0,1.0
24678,hortonworks,12.0,18288.0,8.0,3.0
24679,hortonworks,12.0,18289.0,97.0,17.0
24680,hortonworks,12.0,18290.0,4.0,2.0
24681,hortonworks,12.0,18293.0,28.0,4.0
24682,hortonworks,12.0,18294.0,5.0,2.0
24683,hortonworks,12.0,18296.0,54.0,7.0
24684,hortonworks,12.0,18297.0,10.0,2.0
24685,hortonworks,12.0,18299.0,6.0,1.0
24686,hortonworks,12.0,18300.0,45.0,12.0
24687,hortonworks,12.0,18304.0,27.0,2.0
24688,hortonworks,12.0,18307.0,3.0,1.0
24689,hortonworks,12.0,18308.0,11.0,4.0
24690,hortonworks,12.0,18309.0,5.0,2.0
24691,hortonworks,12.0,18310.0,4.0,1.0
24692,hortonworks,12.0,18312.0,15.0,2.0
24693,hortonworks,12.0,18314.0,6.0,2.0
24694,hortonworks,12.0,18315.0,9.0,4.0
24695,hortonworks,12.0,18316.0,6.0,1.0
24696,hortonworks,12.0,18317.0,9.0,4.0
24697,hortonworks,12.0,18318.0,28.0,6.0
24698,hortonworks,12.0,18319.0,13.0,2.0
24699,hortonworks,12.0,18320.0,11.0,1.0
24700,hortonworks,12.0,18322.0,6.0,3.0
24701,hortonworks,12.0,18323.0,9.0,1.0
24702,hortonworks,12.0,18325.0,31.0,9.0
24703,hortonworks,12.0,18326.0,4.0,3.0
24704,hortonworks,12.0,18327.0,6.0,2.0
24705,hortonworks,12.0,18329.0,35.0,2.0
24706,hortonworks,12.0,18330.0,20.0,2.0
24707,hortonworks,12.0,18331.0,7.0,4.0
24708,hortonworks,12.0,18336.0,4.0,1.0
24709,hortonworks,12.0,18338.0,7.0,2.0
24710,hortonworks,12.0,18339.0,3.0,3.0
24711,hortonworks,12.0,18345.0,3.0,1.0
24712,hortonworks,12.0,18348.0,4.0,3.0
24713,hortonworks,12.0,18356.0,4.0,2.0
24714,hortonworks,12.0,18357.0,28.0,3.0
24715,hortonworks,12.0,18361.0,24.0,4.0
24716,hortonworks,12.0,18365.0,14.0,5.0
24717,hortonworks,12.0,18366.0,14.0,2.0
24718,hortonworks,12.0,18369.0,12.0,3.0
24719,hortonworks,12.0,18375.0,25.0,15.0
24720,hortonworks,12.0,18376.0,17.0,12.0
24721,hortonworks,12.0,18377.0,17.0,7.0
24722,hortonworks,12.0,18378.0,7.0,3.0
24723,hortonworks,12.0,18382.0,7.0,1.0
24724,hortonworks,12.0,18384.0,3.0,1.0
24725,hortonworks,12.0,18386.0,14.0,1.0
24726,hortonworks,12.0,18388.0,10.0,5.0
24727,hortonworks,12.0,18390.0,5.0,1.0
24728,hortonworks,12.0,18391.0,20.0,5.0
24729,hortonworks,12.0,18393.0,11.0,3.0
24730,hortonworks,12.0,18396.0,8.0,1.0
24731,hortonworks,12.0,18398.0,21.0,5.0
24732,hortonworks,12.0,18402.0,7.0,5.0
24733,hortonworks,12.0,18406.0,6.0,2.0
24734,hortonworks,12.0,18407.0,7.0,3.0
24735,hortonworks,12.0,18408.0,8.0,3.0
24736,hortonworks,12.0,18410.0,18.0,9.0
24737,hortonworks,12.0,18413.0,6.0,2.0
24738,hortonworks,12.0,18414.0,34.0,10.0
24739,hortonworks,12.0,18416.0,9.0,1.0
24740,hortonworks,12.0,18417.0,1.0,1.0
24741,hortonworks,12.0,18418.0,9.0,3.0
24742,hortonworks,12.0,18419.0,7.0,3.0
24743,hortonworks,12.0,18422.0,3.0,1.0
24744,hortonworks,12.0,18424.0,3.0,1.0
24745,hortonworks,12.0,18425.0,12.0,6.0
24746,hortonworks,12.0,18428.0,9.0,1.0
24747,hortonworks,12.0,18429.0,10.0,4.0
24748,hortonworks,12.0,18431.0,27.0,13.0
24749,hortonworks,12.0,18432.0,10.0,6.0
24750,hortonworks,12.0,18433.0,12.0,5.0
24751,hortonworks,12.0,18434.0,48.0,8.0
24752,hortonworks,12.0,18437.0,7.0,4.0
24753,hortonworks,12.0,18440.0,29.0,13.0
24754,hortonworks,12.0,18441.0,11.0,6.0
24755,hortonworks,12.0,18442.0,30.0,20.0
24756,hortonworks,12.0,18443.0,15.0,10.0
24757,hortonworks,12.0,18444.0,13.0,1.0
24758,hortonworks,12.0,18446.0,16.0,2.0
24759,hortonworks,12.0,18448.0,39.0,9.0
24760,hortonworks,12.0,18452.0,8.0,8.0
24761,hortonworks,12.0,18454.0,9.0,4.0
24762,hortonworks,12.0,18455.0,2.0,1.0
24763,hortonworks,12.0,18457.0,8.0,1.0
24764,hortonworks,12.0,18458.0,17.0,8.0
24765,hortonworks,12.0,18459.0,19.0,12.0
24766,hortonworks,12.0,18460.0,16.0,10.0
24767,hortonworks,12.0,18461.0,7.0,2.0
24768,hortonworks,12.0,18462.0,12.0,7.0
24769,hortonworks,12.0,18464.0,24.0,2.0
24770,hortonworks,12.0,18465.0,3.0,1.0
24771,hortonworks,12.0,18468.0,24.0,6.0
24772,hortonworks,12.0,18470.0,5.0,1.0
24773,hortonworks,12.0,18472.0,13.0,6.0
24774,hortonworks,12.0,18473.0,124.0,58.0
24775,hortonworks,12.0,18476.0,1.0,1.0
24776,hortonworks,12.0,18477.0,14.0,5.0
24777,hortonworks,12.0,18479.0,18.0,2.0
24778,hortonworks,12.0,18480.0,3.0,2.0
24779,hortonworks,12.0,18483.0,16.0,9.0
24780,hortonworks,12.0,18484.0,11.0,6.0
24781,hortonworks,12.0,18485.0,32.0,11.0
24782,hortonworks,12.0,18486.0,10.0,1.0
24783,hortonworks,12.0,18488.0,18.0,4.0
24784,hortonworks,12.0,18492.0,75.0,36.0
24785,hortonworks,12.0,18494.0,7.0,2.0
24786,hortonworks,12.0,18501.0,15.0,6.0
24787,hortonworks,12.0,18502.0,3.0,3.0
24788,hortonworks,12.0,18504.0,67.0,10.0
24789,hortonworks,12.0,18511.0,19.0,2.0
24790,hortonworks,12.0,18513.0,27.0,8.0
24791,hortonworks,12.0,18516.0,9.0,1.0
24792,hortonworks,12.0,18517.0,19.0,2.0
24793,hortonworks,12.0,18519.0,55.0,2.0
24794,hortonworks,12.0,18524.0,8.0,7.0
24795,hortonworks,12.0,18526.0,26.0,11.0
24796,hortonworks,12.0,18527.0,26.0,11.0
24797,hortonworks,12.0,18528.0,112.0,54.0
24798,hortonworks,12.0,18530.0,12.0,4.0
24799,hortonworks,12.0,18535.0,5.0,5.0
24800,hortonworks,12.0,18536.0,9.0,2.0
24801,hortonworks,12.0,18537.0,18.0,1.0
24802,hortonworks,12.0,18538.0,26.0,3.0
24803,hortonworks,12.0,18539.0,25.0,7.0
24804,hortonworks,12.0,18541.0,26.0,7.0
24805,hortonworks,12.0,18542.0,18.0,2.0
24806,hortonworks,12.0,18543.0,5.0,2.0
24807,hortonworks,12.0,18544.0,4.0,3.0
24808,hortonworks,12.0,18546.0,8.0,5.0
24809,hortonworks,12.0,18547.0,7.0,3.0
24810,hortonworks,12.0,18548.0,2.0,2.0
24811,hortonworks,12.0,18549.0,20.0,1.0
24812,hortonworks,12.0,18550.0,18.0,6.0
24813,hortonworks,12.0,18551.0,11.0,1.0
24814,hortonworks,12.0,18552.0,43.0,3.0
24815,hortonworks,12.0,18554.0,7.0,3.0
24816,hortonworks,12.0,18556.0,10.0,8.0
24817,hortonworks,12.0,18558.0,20.0,8.0
24818,hortonworks,12.0,18560.0,20.0,9.0
24819,hortonworks,12.0,18561.0,12.0,1.0
24820,hortonworks,12.0,18562.0,34.0,18.0
24821,hortonworks,12.0,18564.0,14.0,4.0
24822,hortonworks,12.0,18565.0,9.0,4.0
24823,hortonworks,12.0,18567.0,18.0,6.0
24824,hortonworks,12.0,18568.0,21.0,5.0
24825,hortonworks,12.0,18569.0,16.0,4.0
24826,hortonworks,12.0,18572.0,6.0,4.0
24827,hortonworks,12.0,18574.0,2.0,2.0
24828,hortonworks,12.0,18575.0,26.0,15.0
24829,hortonworks,12.0,18576.0,42.0,26.0
24830,hortonworks,12.0,18580.0,3.0,3.0
24831,hortonworks,12.0,18582.0,24.0,10.0
24832,hortonworks,12.0,18585.0,4.0,3.0
24833,hortonworks,12.0,18586.0,5.0,5.0
24834,hortonworks,12.0,18587.0,1.0,1.0
24835,hortonworks,12.0,18588.0,23.0,12.0
24836,hortonworks,12.0,18590.0,27.0,8.0
24837,hortonworks,12.0,18591.0,8.0,2.0
24838,hortonworks,12.0,18592.0,2.0,2.0
24839,hortonworks,12.0,18593.0,22.0,12.0
24840,hortonworks,12.0,18595.0,20.0,9.0
24841,hortonworks,12.0,18598.0,12.0,2.0
24842,hortonworks,12.0,18600.0,15.0,2.0
24843,hortonworks,12.0,18602.0,1.0,1.0
24844,hortonworks,12.0,18605.0,5.0,4.0
24845,hortonworks,12.0,18606.0,28.0,13.0
24846,hortonworks,12.0,18607.0,2.0,1.0
24847,hortonworks,12.0,18609.0,12.0,5.0
24848,hortonworks,12.0,18612.0,4.0,4.0
24849,hortonworks,12.0,18613.0,35.0,1.0
24850,hortonworks,12.0,18614.0,25.0,13.0
24851,hortonworks,12.0,18615.0,2.0,2.0
24852,hortonworks,12.0,18616.0,2.0,2.0
24853,hortonworks,12.0,18618.0,9.0,1.0
24854,hortonworks,12.0,18619.0,39.0,15.0
24855,hortonworks,12.0,18620.0,3.0,1.0
24856,hortonworks,12.0,18622.0,35.0,6.0
24857,hortonworks,12.0,18623.0,16.0,2.0
24858,hortonworks,12.0,18624.0,23.0,12.0
24859,hortonworks,12.0,18625.0,14.0,3.0
24860,hortonworks,12.0,18626.0,15.0,4.0
24861,hortonworks,12.0,18627.0,21.0,4.0
24862,hortonworks,12.0,18628.0,3.0,1.0
24863,hortonworks,12.0,18629.0,1.0,1.0
24864,hortonworks,12.0,18630.0,9.0,4.0
24865,hortonworks,12.0,18631.0,29.0,17.0
24866,hortonworks,12.0,18632.0,16.0,5.0
24867,hortonworks,12.0,18633.0,2.0,2.0
24868,hortonworks,12.0,18634.0,28.0,5.0
24869,hortonworks,12.0,18635.0,3.0,1.0
24870,hortonworks,12.0,18638.0,12.0,1.0
24871,hortonworks,12.0,18642.0,18.0,7.0
24872,hortonworks,12.0,18643.0,5.0,5.0
24873,hortonworks,12.0,18644.0,20.0,8.0
24874,hortonworks,12.0,18645.0,3.0,3.0
24875,hortonworks,12.0,18646.0,3.0,3.0
24876,hortonworks,12.0,18647.0,33.0,8.0
24877,hortonworks,12.0,18648.0,1.0,1.0
24878,hortonworks,12.0,18649.0,22.0,8.0
24879,hortonworks,12.0,18650.0,4.0,1.0
24880,hortonworks,12.0,18651.0,18.0,5.0
24881,hortonworks,12.0,18652.0,3.0,3.0
24882,hortonworks,12.0,18653.0,39.0,1.0
24883,hortonworks,12.0,18654.0,3.0,3.0
24884,hortonworks,12.0,18655.0,19.0,8.0
24885,hortonworks,12.0,18656.0,18.0,9.0
24886,hortonworks,12.0,18657.0,2.0,2.0
24887,hortonworks,12.0,18658.0,3.0,3.0
24888,hortonworks,12.0,18659.0,17.0,6.0
24889,hortonworks,12.0,18661.0,3.0,2.0
24890,hortonworks,12.0,18662.0,16.0,5.0
24891,hortonworks,12.0,18664.0,6.0,6.0
24892,hortonworks,12.0,18665.0,2.0,2.0
24893,hortonworks,12.0,18666.0,17.0,4.0
24894,hortonworks,12.0,18668.0,27.0,5.0
24895,hortonworks,12.0,18669.0,1.0,1.0
24896,hortonworks,12.0,18670.0,6.0,6.0
24897,hortonworks,12.0,18671.0,6.0,6.0
24898,hortonworks,12.0,18673.0,4.0,4.0
24899,hortonworks,12.0,18674.0,26.0,8.0
24900,hortonworks,12.0,18675.0,3.0,3.0
24901,hortonworks,12.0,18677.0,3.0,3.0
24902,hortonworks,12.0,18680.0,22.0,9.0
24903,hortonworks,12.0,18683.0,9.0,3.0
24904,hortonworks,12.0,18684.0,13.0,6.0
24905,hortonworks,12.0,18685.0,28.0,4.0
24906,hortonworks,12.0,18686.0,27.0,8.0
24907,hortonworks,12.0,18687.0,25.0,7.0
24908,hortonworks,12.0,18688.0,28.0,21.0
24909,hortonworks,12.0,18691.0,15.0,5.0
24910,hortonworks,12.0,18692.0,13.0,5.0
24911,hortonworks,12.0,18693.0,13.0,2.0
24912,hortonworks,12.0,18694.0,19.0,7.0
24913,hortonworks,12.0,18698.0,16.0,6.0
24914,hortonworks,12.0,18699.0,14.0,7.0
24915,hortonworks,12.0,18700.0,14.0,8.0
24916,hortonworks,12.0,18703.0,42.0,3.0
24917,hortonworks,12.0,18704.0,2.0,2.0
24918,hortonworks,12.0,18709.0,33.0,4.0
24919,hortonworks,12.0,18710.0,3.0,3.0
24920,hortonworks,12.0,18713.0,24.0,8.0
24921,hortonworks,12.0,18717.0,22.0,8.0
24922,hortonworks,12.0,18719.0,15.0,4.0
24923,hortonworks,12.0,18720.0,8.0,1.0
24924,hortonworks,12.0,18724.0,6.0,2.0
24925,hortonworks,12.0,18726.0,23.0,4.0
24926,hortonworks,12.0,18727.0,20.0,1.0
24927,hortonworks,12.0,18731.0,30.0,14.0
24928,hortonworks,12.0,18732.0,17.0,5.0
24929,hortonworks,12.0,18733.0,10.0,1.0
24930,hortonworks,12.0,18734.0,24.0,6.0
24931,hortonworks,12.0,18736.0,3.0,3.0
24932,hortonworks,12.0,18738.0,10.0,4.0
24933,hortonworks,12.0,18739.0,13.0,6.0
24934,hortonworks,12.0,18740.0,17.0,11.0
24935,hortonworks,12.0,18741.0,14.0,8.0
24936,hortonworks,12.0,18747.0,21.0,6.0
24937,hortonworks,12.0,18750.0,12.0,3.0
24938,hortonworks,12.0,18751.0,27.0,1.0
24939,hortonworks,12.0,18752.0,17.0,4.0
24940,hortonworks,12.0,18753.0,29.0,11.0
24941,hortonworks,12.0,18754.0,32.0,1.0
24942,hortonworks,12.0,18755.0,33.0,15.0
24943,hortonworks,12.0,18760.0,10.0,1.0
24944,hortonworks,12.0,18762.0,22.0,2.0
24945,hortonworks,12.0,18768.0,3.0,2.0
24946,hortonworks,12.0,18770.0,2.0,2.0
24947,hortonworks,12.0,18774.0,8.0,5.0
24948,hortonworks,12.0,18775.0,12.0,2.0
24949,hortonworks,12.0,18776.0,17.0,6.0
24950,hortonworks,12.0,18777.0,22.0,8.0
24951,hortonworks,12.0,18781.0,26.0,15.0
24952,hortonworks,12.0,18783.0,15.0,2.0
24953,hortonworks,12.0,18786.0,57.0,26.0
24954,hortonworks,12.0,18790.0,23.0,2.0
24955,hortonworks,12.0,18791.0,1.0,1.0
24956,hortonworks,12.0,18797.0,1.0,1.0
24957,hortonworks,12.0,18798.0,17.0,8.0
24958,hortonworks,12.0,18801.0,20.0,7.0
24959,hortonworks,12.0,18805.0,16.0,6.0
24960,hortonworks,12.0,18810.0,4.0,1.0
24961,hortonworks,12.0,18814.0,4.0,1.0
24962,hortonworks,12.0,18816.0,21.0,11.0
24963,hortonworks,12.0,18817.0,113.0,18.0
24964,hortonworks,12.0,18818.0,12.0,7.0
24965,hortonworks,12.0,18824.0,4.0,1.0
24966,hortonworks,12.0,18826.0,16.0,2.0
24967,hortonworks,12.0,18828.0,15.0,4.0
24968,hortonworks,12.0,18831.0,12.0,3.0
24969,hortonworks,12.0,18835.0,14.0,6.0
24970,hortonworks,12.0,18837.0,15.0,1.0
24971,hortonworks,12.0,18838.0,3.0,2.0
24972,hortonworks,12.0,18839.0,6.0,2.0
24973,hortonworks,12.0,18840.0,9.0,2.0
24974,hortonworks,12.0,18841.0,9.0,3.0
24975,hortonworks,12.0,18846.0,22.0,6.0
24976,hortonworks,12.0,18847.0,16.0,7.0
24977,hortonworks,12.0,18849.0,4.0,1.0
24978,hortonworks,12.0,18850.0,5.0,2.0
24979,hortonworks,12.0,18851.0,2.0,1.0
24980,hortonworks,12.0,18854.0,14.0,4.0
24981,hortonworks,12.0,18857.0,9.0,2.0
24982,hortonworks,12.0,18858.0,6.0,4.0
24983,hortonworks,12.0,18859.0,23.0,8.0
24984,hortonworks,12.0,18861.0,15.0,6.0
24985,hortonworks,12.0,18862.0,25.0,12.0
24986,hortonworks,12.0,18865.0,21.0,1.0
24987,hortonworks,12.0,18866.0,53.0,24.0
24988,hortonworks,12.0,18867.0,16.0,4.0
24989,hortonworks,12.0,18868.0,32.0,1.0
24990,hortonworks,12.0,18870.0,15.0,2.0
24991,hortonworks,12.0,18871.0,12.0,4.0
24992,hortonworks,12.0,18872.0,15.0,6.0
24993,hortonworks,12.0,18874.0,15.0,6.0
24994,hortonworks,12.0,18880.0,15.0,2.0
24995,hortonworks,12.0,18881.0,27.0,3.0
24996,hortonworks,12.0,18883.0,13.0,5.0
24997,hortonworks,12.0,18886.0,14.0,4.0
24998,hortonworks,12.0,18890.0,3.0,3.0
24999,hortonworks,12.0,18893.0,13.0,6.0
25000,hortonworks,12.0,18894.0,30.0,7.0
25001,hortonworks,12.0,18903.0,14.0,4.0
25002,hortonworks,12.0,18906.0,32.0,1.0
25003,hortonworks,12.0,18908.0,6.0,1.0
25004,hortonworks,12.0,18912.0,12.0,1.0
25005,hortonworks,12.0,18914.0,15.0,6.0
25006,hortonworks,12.0,18918.0,15.0,3.0
25007,hortonworks,12.0,18920.0,21.0,3.0
25008,hortonworks,12.0,18925.0,9.0,1.0
25009,hortonworks,12.0,18927.0,12.0,5.0
25010,hortonworks,12.0,18928.0,10.0,1.0
25011,hortonworks,12.0,18929.0,16.0,2.0
25012,hortonworks,12.0,18935.0,33.0,3.0
25013,hortonworks,12.0,18938.0,4.0,1.0
25014,hortonworks,12.0,18940.0,25.0,2.0
25015,hortonworks,12.0,18945.0,2.0,2.0
25016,hortonworks,12.0,18951.0,24.0,1.0
25017,hortonworks,12.0,18952.0,9.0,4.0
25018,hortonworks,12.0,18955.0,20.0,8.0
25019,hortonworks,12.0,18956.0,11.0,3.0
25020,hortonworks,12.0,18957.0,20.0,5.0
25021,hortonworks,12.0,18964.0,2.0,1.0
25022,hortonworks,12.0,18966.0,28.0,4.0
25023,hortonworks,12.0,18967.0,2.0,1.0
25024,hortonworks,12.0,18968.0,21.0,3.0
25025,hortonworks,12.0,18969.0,25.0,5.0
25026,hortonworks,12.0,18970.0,28.0,2.0
25027,hortonworks,12.0,18971.0,4.0,2.0
25028,hortonworks,12.0,18972.0,6.0,1.0
25029,hortonworks,12.0,18973.0,15.0,6.0
25030,hortonworks,12.0,18975.0,7.0,5.0
